,Event,Date,Name,Opponent,5D_odds,Ref_odds
20,UFC 199: Rockhold vs. Bisping II,June 4th,Jonathan Wilson,Elvis Mutapcic,-165▼,-171▲
21,UFC 199: Rockhold vs. Bisping II,June 4th,Elvis Mutapcic,Jonathan Wilson,-140▼,-145▲
22,UFC 199: Rockhold vs. Bisping II,June 4th,Kevin Casey,Polo Reyes,+120▼,+125▼
23,UFC 199: Rockhold vs. Bisping II,June 4th,Polo Reyes,Kevin Casey,-115▼,-120▼
0,UFC on FOX 15: Machida vs. Rockhold,April 18th,Luke Rockhold,Lyoto Machida,-145▼,-150▼
1,UFC on FOX 15: Machida vs. Rockhold,April 18th,Lyoto Machida,Luke Rockhold,+125▼,+130▲
2,UFC on FOX 15: Machida vs. Rockhold,April 18th,Chris Camozzi,Ronaldo Souza,+1050▼,+900▼
3,UFC on FOX 15: Machida vs. Rockhold,April 18th,Ronaldo Souza,Chris Camozzi,-1600▼,-1600▲
4,UFC on FOX 15: Machida vs. Rockhold,April 18th,Cub Swanson,Max Holloway,-155▼,-160▼
5,UFC on FOX 15: Machida vs. Rockhold,April 18th,Max Holloway,Cub Swanson,+135▼,+140▲
6,UFC on FOX 15: Machida vs. Rockhold,April 18th,Felice Herrig,Paige Vanzant,+100▼,+110▲
7,UFC on FOX 15: Machida vs. Rockhold,April 18th,Paige Vanzant,Felice Herrig,-120▼,-130▼
8,UFC on FOX 15: Machida vs. Rockhold,April 18th,Beneil Dariush,Jim Miller,-165▼,-175▼
9,UFC on FOX 15: Machida vs. Rockhold,April 18th,Jim Miller,Beneil Dariush,+145▼,+150▲
10,UFC on FOX 15: Machida vs. Rockhold,April 18th,Ovince St.Preux,Patrick Cummins,-105▼,-105▲
11,UFC on FOX 15: Machida vs. Rockhold,April 18th,Patrick Cummins,Ovince St.Preux,-115▼,-115▼
12,UFC on FOX 15: Machida vs. Rockhold,April 18th,Corey Anderson,Gian Villante,-400▼,-400▼
13,UFC on FOX 15: Machida vs. Rockhold,April 18th,Gian Villante,Corey Anderson,+325▼,+330▲
14,UFC on FOX 15: Machida vs. Rockhold,April 18th,Aljamain Sterling,Takeya Mizugaki,-345▼,-355▲
15,UFC on FOX 15: Machida vs. Rockhold,April 18th,Takeya Mizugaki,Aljamain Sterling,+285▼,+290▼
16,UFC on FOX 15: Machida vs. Rockhold,April 18th,George Sullivan,Tim Means,+135▼,+130▲
17,UFC on FOX 15: Machida vs. Rockhold,April 18th,Tim Means,George Sullivan,-155▼,-150▼
18,UFC on FOX 15: Machida vs. Rockhold,April 18th,Diego Brandao,Jimy Hettes,-140▼,-135▼
19,UFC on FOX 15: Machida vs. Rockhold,April 18th,Jimy Hettes,Diego Brandao,+120▼,+115▲
20,UFC on FOX 15: Machida vs. Rockhold,April 18th,Chris Dempsey,Eddie Gordon,+310▼,+310▼
21,UFC on FOX 15: Machida vs. Rockhold,April 18th,Eddie Gordon,Chris Dempsey,-370▼,-375▲
0,UFC Fight Night 116: Rockhold vs. Branch,September 16th,David Branch,Luke Rockhold,+400▼,+375▼
1,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Luke Rockhold,David Branch,-500▼,-475▲
2,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Alex Reyes,Mike Perry,+335▼,+343▲
3,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Mike Perry,Alex Reyes,-420▼,-413▼
4,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Anthony Smith,Hector Lombard,-155▼,-158▼
5,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Hector Lombard,Anthony Smith,+135▼,+138▲
6,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Gregor Gillespie,Jason Gonzalez,-420▼,-450▼
7,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Jason Gonzalez,Gregor Gillespie,+335▼,+350▼
8,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Kamaru Usman,Sergio Moraes,-1000▼,-800▼
9,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Sergio Moraes,Kamaru Usman,+650▼,+575▲
10,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Azunna Anyanwu,Justin Ledet,+375▼,+375▲
11,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Justin Ledet,Azunna Anyanwu,-470▼,-475▼
12,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Olivier Aubin-Mercier,Tony Martin,-105▼,-120▼
13,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Tony Martin,Olivier Aubin-Mercier,-115▼,+100▲
14,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Krzysztof Jotko,Uriah Hall,-200▼,-205▲
15,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Uriah Hall,Krzysztof Jotko,+170▼,+175▼
16,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Gilbert Burns,Jason Saggo,-150▼,-149▲
17,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Jason Saggo,Gilbert Burns,+130▼,+129▼
18,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Anthony Hamilton,Daniel Spitz,-192▼,-193▲
19,UFC Fight Night 116: Rockhold vs. Branch,September 16th,Daniel Spitz,Anthony Hamilton,+177▲,+168▼
0,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Constantinos Philippou,Luke Rockhold,+360▲,+300▼
1,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Luke Rockhold,Constantinos Philippou,-405▼,-400▲
2,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Brad Tavares,Lorenz Larkin,+240▲,+240▲
3,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Lorenz Larkin,Brad Tavares,-260▼,-300▼
4,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Mike Easton,T.J. Dillashaw,+270▼,+250▲
5,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,T.J. Dillashaw,Mike Easton,-330▼,-310▼
6,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Derek Brunson,Yoel Romero,+190▲,+190▲
7,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Yoel Romero,Derek Brunson,-210▼,-240▼
8,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Beneil Dariush,Charlie Brenneman,+185▲,+160▲
9,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Charlie Brenneman,Beneil Dariush,-200▼,-200▼
10,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Cole Miller,Sam Sicilia,-120▼,-125▲
11,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Sam Sicilia,Cole Miller,+110▲,-105▼
12,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Dustin Ortiz,John Moraga,+190▲,+190▲
13,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,John Moraga,Dustin Ortiz,-210▼,-240▼
14,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Justin Edwards,Ramsey Nijem,+145▲,+135▲
15,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Ramsey Nijem,Justin Edwards,-155▼,-165▼
16,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Elias Silverio,Isaac Vallie-Flagg,-175▼,-180▼
17,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Isaac Vallie-Flagg,Elias Silverio,+165▲,+150▲
18,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Garett Whiteley,Vinc Pichel,+140▲,+130▲
19,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Vinc Pichel,Garett Whiteley,-150▼,-160▼
20,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Alptekin Ozkilic,Louis Smolka,-270▼,-280▼
21,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Louis Smolka,Alptekin Ozkilic,+248▲,+220▲
22,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Brian Houston,Trevor Smith,+120▼,+115▼
23,UFC Fight Night 35: Rockhold vs. Philippou,January 15th,Trevor Smith,Brian Houston,-130▲,-145▲
0,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Luke Rockhold,Michael Bisping,-525▼,-480▲
1,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Michael Bisping,Luke Rockhold,+450▲,+380▼
2,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Al Iaquinta,Ross Pearson,+120▲,+114▲
3,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Ross Pearson,Al Iaquinta,-130▼,-134▼
4,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Clint Hester,Robert Whittaker,-185▼,-185▼
5,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Robert Whittaker,Clint Hester,+170▲,+160▲
6,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Soa Palelei,Walt Harris,-178▼,-180▼
7,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Walt Harris,Soa Palelei,+167▲,+155▲
8,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Jake Matthews,Vagner Rocha,-475▲,-500▼
9,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Vagner Rocha,Jake Matthews,+420▼,+385▲
10,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Anthony Perosh,Guto Inocente,+200▲,+185▲
11,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Guto Inocente,Anthony Perosh,-220▼,-220▼
12,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Dylan Andrews,Sam Alvey,-150▲,-170▲
13,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Sam Alvey,Dylan Andrews,+140▼,+145▼
14,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Louis Smolka,Richie Vaculik,-340▼,-370▼
15,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Richie Vaculik,Louis Smolka,+310▲,+305▲
16,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Chris Clements,Vik Grujic,-105▼,-110▼
17,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Vik Grujic,Chris Clements,-105▲,-110▲
18,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Daniel Kelly,Luke Zachrich,+260▲,+250▲
19,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Luke Zachrich,Daniel Kelly,-290▲,-300▼
20,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Jumabieke Tuerxun,Marcus Brimage,+540▲,+450▲
21,UFC Fight Night 55: Rockhold vs. Bisping,November 7th,Marcus Brimage,Jumabieke Tuerxun,-660▼,-600▼
0,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Gegard Mousasi,Lyoto Machida,+190▲,+175▼
1,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Lyoto Machida,Gegard Mousasi,-210▼,-215▲
2,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Francis Carmont,Ronaldo Souza,+435▲,+375▼
3,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Ronaldo Souza,Francis Carmont,-500▲,-500▲
4,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Erick Silva,Takenori Sato,-1100▼,-1300▼
5,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Takenori Sato,Erick Silva,+900▲,+900▲
6,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Nicholas Musoke,Viscardi Andrade,+125▼,+120▲
7,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Viscardi Andrade,Nicholas Musoke,-135▲,-150▼
8,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Andy Ogle,Charles Oliveira,+590▲,+550▲
9,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Charles Oliveira,Andy Ogle,-735▼,-800▼
10,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Cristiano Marcello,Joe Proctor,+230▲,+200▲
11,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Joe Proctor,Cristiano Marcello,-250▼,-260▼
12,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Ivan Jorge,Rodrigo Damm,-160▼,-170▼
13,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Rodrigo Damm,Ivan Jorge,+150▲,+140▲
14,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Francisco Trinaldo,Jesse Ronson,-155▼,-170▼
15,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Jesse Ronson,Francisco Trinaldo,+145▲,+140▲
16,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Wilson Reis,Yuri Alcantara,+195▲,+170▼
17,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Yuri Alcantara,Wilson Reis,-215▼,-210▲
18,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Felipe Arantes,Maximo Blanco,+100▲,-120▲
19,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Maximo Blanco,Felipe Arantes,-110▼,-110▼
20,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Albert Tumenov,Ildemar Alcantara,-215▲,-240▼
21,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Ildemar Alcantara,Albert Tumenov,+195▼,+190▲
22,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Douglas SilvaDeAndrade,Zubair Tuhugov,-105▼,-110▲
23,UFC Fight Night 36: Machida vs. Mousasi,February 15th,Zubair Tuhugov,Douglas SilvaDeAndrade,-105▲,-120▼
0,UFC Fight Night 30: Machida vs. Munoz,October 26th,Lyoto Machida,Mark Munoz,-380▼,-400▼
1,UFC Fight Night 30: Machida vs. Munoz,October 26th,Mark Munoz,Lyoto Machida,+340▲,+300▲
2,UFC Fight Night 30: Machida vs. Munoz,October 26th,Jimi Manuwa,Ryan Jimmo,-150▼,-150▲
3,UFC Fight Night 30: Machida vs. Munoz,October 26th,Ryan Jimmo,Jimi Manuwa,+140▲,+120▼
4,UFC Fight Night 30: Machida vs. Munoz,October 26th,Melvin Guillard,Ross Pearson,-140▼,-160▼
5,UFC Fight Night 30: Machida vs. Munoz,October 26th,Ross Pearson,Melvin Guillard,+130▲,+130▲
6,UFC Fight Night 30: Machida vs. Munoz,October 26th,Jon Tuck,Norman Parke,+165▲,+150▲
7,UFC Fight Night 30: Machida vs. Munoz,October 26th,Norman Parke,Jon Tuck,-175▼,-180▼
8,UFC Fight Night 30: Machida vs. Munoz,October 26th,Andrew Craig,Luke Barnatt,-200▼,-200▼
9,UFC Fight Night 30: Machida vs. Munoz,October 26th,Luke Barnatt,Andrew Craig,+185▲,+160▲
10,UFC Fight Night 30: Machida vs. Munoz,October 26th,John Lineker,Phil Harris,-420▼,-425▼
11,UFC Fight Night 30: Machida vs. Munoz,October 26th,Phil Harris,John Lineker,+375▲,+325▲
12,UFC Fight Night 30: Machida vs. Munoz,October 26th,Andy Ogle,Cole Miller,+185▲,+170▲
13,UFC Fight Night 30: Machida vs. Munoz,October 26th,Cole Miller,Andy Ogle,-200▼,-210▼
14,UFC Fight Night 30: Machida vs. Munoz,October 26th,Alessio Sakara,Nicholas Musoke,-175▲,-185▲
15,UFC Fight Night 30: Machida vs. Munoz,October 26th,Nicholas Musoke,Alessio Sakara,+165▼,+155▼
16,UFC Fight Night 30: Machida vs. Munoz,October 26th,Jessica Andrade,Rosi Sexton,-120▲,-130▲
17,UFC Fight Night 30: Machida vs. Munoz,October 26th,Rosi Sexton,Jessica Andrade,+110▼,+100▼
18,UFC Fight Night 30: Machida vs. Munoz,October 26th,Al Iaquinta,Piotr Hallmann,-160▼,-160▲
19,UFC Fight Night 30: Machida vs. Munoz,October 26th,Piotr Hallmann,Al Iaquinta,+150▲,+130▼
20,UFC Fight Night 30: Machida vs. Munoz,October 26th,Jimy Hettes,Robert Whiteford,-440▲,-450▲
21,UFC Fight Night 30: Machida vs. Munoz,October 26th,Robert Whiteford,Jimy Hettes,+390▼,+350▼
22,UFC Fight Night 30: Machida vs. Munoz,October 26th,Brad Scott,Michael Kuiper,+295▲,+280▲
23,UFC Fight Night 30: Machida vs. Munoz,October 26th,Michael Kuiper,Brad Scott,-325▼,-355▼
0,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Artem Lobov,Cub Swanson,+450▼,+475▲
1,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Cub Swanson,Artem Lobov,-600▼,-650▼
2,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Al Iaquinta,Diego Sanchez,-420▼,-450▼
3,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Diego Sanchez,Al Iaquinta,+335▼,+350▲
4,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,MarcosRogerio DeLima,Ovince St.Preux,+140▼,+140▲
5,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Ovince St.Preux,MarcosRogerio DeLima,-160▼,-160▼
6,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Eddie Wineland,John Dodson,+325▼,+350▲
7,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,John Dodson,Eddie Wineland,-400▼,-450▼
8,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Joe Lauzon,Stevie Ray,+145▼,+142▼
9,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Stevie Ray,Joe Lauzon,-165▼,-162▲
10,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Jake Ellenberger,Mike Perry,+105▼,+118▲
11,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Mike Perry,Jake Ellenberger,-125▼,-138▼
12,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Sam Alvey,Thales Leites,+105▼,+107▲
13,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Thales Leites,Sam Alvey,-125▼,-127▼
14,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Brandon Moreno,Dustin Ortiz,+100▼,+105▲
15,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Dustin Ortiz,Brandon Moreno,-120▼,-125▼
16,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Michael McBride,Scott Holtzman,+240▼,+265▲
17,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Scott Holtzman,Michael McBride,-280▼,-315▼
18,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Danielle Taylor,Jessica Penne,-110▼,-110▲
19,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Jessica Penne,Danielle Taylor,-110▼,-110▼
20,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Alexis Davis,Cindy Dandois,-290▼,-260▼
21,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Cindy Dandois,Alexis Davis,+245▼,+220▲
22,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Bryan Barberena,Joe Proctor,-330▼,-350▼
23,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Joe Proctor,Bryan Barberena,+270▼,+285▲
24,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Hector Sandoval,Matt Schnell,+130▼,+121▼
25,UFC Fight Night 108: Swanson vs. Lobov,April 22nd,Matt Schnell,Hector Sandoval,-150▼,-141▲
0,UFC: The Ultimate Fighter 18 Finale,November 30th,Gray Maynard,Nate Diaz,-120▼,-130▼
1,UFC: The Ultimate Fighter 18 Finale,November 30th,Nate Diaz,Gray Maynard,+110▲,+100▲
2,UFC: The Ultimate Fighter 18 Finale,November 30th,Chris Holdsworth,Davey Grant,-200▲,-215▲
